Serial Port,Voltage (V),Average X,Average Y,Average Z
COM21,0.2536,-60.51,51.48,-94.79
COM16,0.0876,-34.33,-17.24,-82.59
COM18,0.0876,-24.56,30.72,-36.72
COM19,0.0876,-16.64,-16.7,-23.45
COM20,0.0876,24.76,-57.73,-43.22
COM21,0.0876,6.46,31.46,-64.21
COM16,0.6861,-29.7,75.17,-157.24
COM18,0.6861,-12.44,31.45,-7.51
COM19,0.6861,-22.87,63.44,160.64
COM20,0.6861,25.84,11.91,136.09
COM21,0.6861,-35.35,50.5,-150.43
COM16,0.0143,-36.01,15.63,-62.22
COM18,0.0143,-33.72,13.07,-62.99
COM19,0.0143,-12.4,49.45,-48.47
COM20,0.0143,19.04,7.67,-66.83
COM21,0.0143,-6.36,49.22,-45.71
COM16,0.3542,-32.69,45.93,-110.06
COM18,0.3542,-23.09,22.06,-34.16
COM19,0.3542,-17.77,56.06,57.29
COM20,0.3542,22.29,9.87,36.16
COM21,0.3542,-21.26,49.94,-98.97
COM16,0.4079,-32.15,50.35,-117.21
COM18,0.4079,-21.37,23.42,-30.09
COM19,0.4079,-18.35,57.21,74.31
COM20,0.4079,23.24,10.78,52.3
COM21,0.4079,-23.41,50.34,-107.43
COM16,0.3474,-35.35,48.53,-107.87
COM18,0.3474,-11.83,22.18,-33.26
COM19,0.3474,-65.24,60.49,55.88
COM20,0.3474,-20.25,11.2,33.98
COM21,0.3474,-64.66,51.82,-109.54
COM16,0.3891,-32.35,49.02,-115.7
COM18,0.3891,-21.78,22.92,-31.57
COM19,0.3891,-17.91,56.77,68.29
COM20,0.3891,23.02,10.59,45.8
COM21,0.3891,-22.5,50.07,-104.48
COM16,0.6663,-28.72,34.93,-164.04
COM18,0.6663,-6.57,46.1,13.61
COM19,0.6663,-25.31,-5.28,154.74
COM20,0.6663,29.69,-53.8,129.47
COM21,0.6663,-19.88,32.54,-154.7
COM16,0.6699,-29.74,74.2,-155.47
COM18,0.6699,-13.01,30.39,-8.66
COM19,0.6699,-23.12,63.46,155.9
COM20,0.6699,25.51,12.46,131.05
COM21,0.6699,-34.6,50.03,-148.87
COM16,0.2639,-35.75,41.54,-96.5
COM18,0.2639,-14.06,19.87,-39.63
COM19,0.2639,-63.68,58.35,29.43
COM20,0.2639,-18.9,9.68,8.09
COM21,0.2639,-61.45,51.68,-96.97
COM16,0.2713,-32.55,0.09,-108.33
COM18,0.2713,-19.07,35.15,-21.05
COM19,0.2713,-19.09,-13.35,33.79
COM20,0.2713,25.97,-56.76,11.72
COM21,0.2713,-2.7,31.73,-93.2
COM16,0.3447,-32.29,6.94,-118.43
COM18,0.3447,-16.62,37.0,-15.14
COM19,0.3447,-20.41,-11.53,56.17
COM20,0.3447,26.53,-56.08,33.28
COM21,0.3447,-6.21,31.74,-104.61
COM16,0.185,-36.89,34.62,-85.86
COM18,0.185,-16.56,17.89,-46.78
COM19,0.185,-62.65,56.95,5.2
COM20,0.185,-21.66,10.15,-15.72
COM21,0.185,-57.42,51.23,-84.3
COM16,0.0149,-35.09,-23.44,-73.34
COM18,0.0149,-26.71,28.2,-42.67
COM19,0.0149,-14.83,-18.46,-45.1
COM20,0.0149,23.73,-57.94,-64.83
COM21,0.0149,10.06,30.97,-52.87
COM16,0.4792,-31.09,18.77,-137.57
COM18,0.4792,-12.33,40.61,-4.34
COM19,0.4792,-22.16,-8.37,97.29
COM20,0.4792,27.78,-54.41,73.78
COM21,0.4792,-11.93,31.74,-125.41
COM16,0.5818,-33.35,70.02,-141.94
COM18,0.5818,-4.31,28.4,-14.18
COM19,0.5818,-69.0,65.25,129.03
COM20,0.5818,-18.03,12.45,104.69
COM21,0.5818,-75.0,51.69,-146.25
COM16,0.6891,-32.21,78.94,-157.28
COM18,0.6891,-0.1,31.43,-5.34
COM19,0.6891,-70.96,67.57,162.06
COM20,0.6891,-17.36,13.5,137.71
COM21,0.6891,-79.97,51.81,-162.8
COM16,0.3772,-32.47,47.94,-114.19
COM18,0.3772,-22.19,22.7,-33.26
COM19,0.3772,-17.95,57.06,64.52
COM20,0.3772,22.71,9.71,42.54
COM21,0.3772,-22.11,50.12,-102.42
COM16,0.1492,-33.98,-11.64,-92.35
COM18,0.1492,-22.48,32.16,-31.0
COM19,0.1492,-17.3,-15.37,-4.32
COM20,0.1492,25.26,-57.22,-25.25
COM21,0.1492,4.0,31.49,-74.0
COM16,0.4517,-31.4,16.29,-133.48
COM18,0.4517,-13.44,40.19,-6.6
COM19,0.4517,-21.89,-8.98,89.0
COM20,0.4517,27.67,-54.82,65.67
COM21,0.4517,-10.61,31.97,-120.75
COM16,0.6898,-29.09,37.87,-166.46
COM18,0.6898,-5.81,46.34,14.29
COM19,0.6898,-25.84,-4.1,161.82
COM20,0.6898,29.66,-52.74,136.24
COM21,0.6898,-21.29,32.12,-157.88
COM16,0.5605,-33.49,67.82,-137.99
COM18,0.5605,-5.37,27.89,-16.11
COM19,0.5605,-68.46,65.08,121.79
COM20,0.5605,-18.4,12.56,98.35
COM21,0.5605,-74.43,51.65,-142.83
COM16,0.3264,-34.72,8.73,-114.59
COM18,0.3264,-6.11,37.14,-14.79
COM19,0.3264,-67.14,-7.66,51.01
COM20,0.3264,-15.68,-54.54,28.54
COM21,0.3264,-49.45,33.49,-112.92
COM16,0.313,-35.84,45.63,-103.03
COM18,0.313,-12.91,21.37,-36.66
COM19,0.313,-64.55,59.67,44.94
COM20,0.313,-20.92,10.6,24.21
COM21,0.313,-63.62,51.27,-103.58
COM16,0.0116,-38.45,18.85,-61.03
COM18,0.0116,-22.44,13.18,-61.51
COM19,0.0116,-59.19,53.42,-49.36
COM20,0.0116,-23.61,8.57,-67.32
COM21,0.0116,-50.3,51.16,-56.74
COM16,0.2959,-35.78,44.18,-100.62
COM18,0.2959,-13.37,20.6,-38.07
COM19,0.2959,-64.03,59.37,39.03
COM20,0.2959,-20.79,10.72,19.26
COM21,0.2959,-63.14,51.58,-101.12
COM16,0.0129,-35.6,15.47,-62.14
COM18,0.0129,-33.45,13.02,-63.34
COM19,0.0129,-11.92,49.47,-49.2
COM20,0.0129,19.25,7.48,-67.25
COM21,0.0129,-6.35,49.46,-45.41
COM16,0.4425,-34.54,56.95,-120.92
COM18,0.4425,-8.76,24.71,-25.9
COM19,0.4425,-66.31,62.25,84.73
COM20,0.4425,-19.68,12.13,63.64
COM21,0.4425,-69.1,51.53,-124.45
COM16,0.4464,-31.89,54.09,-122.73
COM18,0.4464,-20.28,24.39,-27.76
COM19,0.4464,-18.81,58.09,85.62
COM20,0.4464,23.26,10.94,64.04
COM21,0.4464,-22.52,45.04,-101.43
COM16,0.3084,-35.48,45.31,-101.61
COM18,0.3084,-12.86,21.44,-37.15
COM19,0.3084,-64.43,59.62,42.75
COM20,0.3084,-20.77,10.94,23.2
COM21,0.3084,-63.69,51.72,-102.55
COM16,0.1797,-32.92,30.67,-75.28
COM18,0.1797,-15.23,15.9,-42.23
COM19,0.1797,-62.34,56.72,3.43
COM20,0.1797,-22.1,9.94,-16.22
COM21,0.1797,-57.55,51.44,-82.56
COM16,0.176,-34.46,30.45,-84.54
COM18,0.176,-28.2,17.52,-49.91
COM19,0.176,-14.49,52.58,2.38
COM20,0.176,20.82,8.83,-18.45
COM21,0.176,-13.22,49.97,-70.3
COM16,0.62,-32.57,72.99,-145.98
COM18,0.62,-3.37,29.6,-10.56
COM19,0.62,-69.45,66.07,140.21
COM20,0.62,-18.05,13.01,116.56
COM21,0.62,-76.76,51.93,-151.49
COM16,0.4325,-33.45,17.7,-129.37
COM18,0.4325,-2.64,40.18,-5.62
COM19,0.4325,-68.95,-6.52,82.96
COM20,0.4325,-14.72,-54.74,61.3
COM21,0.4325,-53.76,33.79,-129.32
COM16,0.2001,-36.59,35.38,-86.71
COM18,0.2001,-16.27,18.3,-45.23
COM19,0.2001,-62.62,57.18,9.62
COM20,0.2001,-21.91,10.08,-10.64
COM21,0.2001,-58.67,51.78,-86.25
COM16,0.1804,-36.16,-5.91,-93.34
COM18,0.1804,-10.87,33.35,-26.88
COM19,0.1804,-65.15,-11.36,6.14
COM20,0.1804,-17.46,-56.34,-15.22
COM21,0.1804,-43.06,33.84,-89.88
COM16,0.6118,-29.71,30.31,-155.47
COM18,0.6118,-8.52,44.57,7.26
COM19,0.6118,-24.62,-6.14,137.78
COM20,0.6118,29.12,-54.07,113.49
COM21,0.6118,-17.59,32.26,-145.39
COM16,0.4962,-33.72,62.03,-128.88
COM18,0.4962,-7.05,26.19,-21.23
COM19,0.4962,-67.63,63.52,101.12
COM20,0.4962,-19.83,12.2,79.39
COM21,0.4962,-71.49,52.19,-132.65
COM16,0.5455,-33.86,66.36,-135.72
COM18,0.5455,-5.69,27.5,-17.39
COM19,0.5455,-68.39,64.3,116.47
COM20,0.5455,-18.96,12.47,94.12
COM21,0.5455,-73.82,52.2,-139.85
COM16,0.1399,-37.29,30.4,-78.19
COM18,0.1399,-18.05,16.83,-50.27
COM19,0.1399,-61.91,55.75,-9.85
COM20,0.1399,-22.88,9.66,-28.59
COM21,0.1399,-55.94,51.77,-76.77
COM16,0.0215,-36.15,16.1,-63.19
COM18,0.0215,-33.35,13.2,-62.57
COM19,0.0215,-11.99,49.43,-46.71
COM20,0.0215,19.22,7.4,-64.97
COM21,0.0215,-6.53,49.67,-46.58
COM16,0.2161,-35.83,-3.16,-98.83
COM18,0.2161,-9.38,34.27,-24.28
COM19,0.2161,-65.61,-10.69,16.87
COM20,0.2161,-17.32,-56.08,-4.83
COM21,0.2161,-44.54,33.47,-95.44
COM16,0.3586,-32.13,7.5,-120.23
COM18,0.3586,-16.31,38.15,-14.35
COM19,0.3586,-20.74,-11.01,60.19
COM20,0.3586,27.1,-55.55,38.02
COM21,0.3586,-7.0,31.96,-105.23
COM16,0.1707,-37.17,33.16,-83.04
COM18,0.1707,-17.24,17.8,-48.4
COM19,0.1707,-62.3,56.5,0.0
COM20,0.1707,-22.17,9.8,-19.53
COM21,0.1707,-57.39,51.45,-81.32
COM16,0.5049,-31.53,58.94,-130.64
COM18,0.5049,-18.46,26.17,-22.29
COM19,0.5049,-20.02,59.51,103.5
COM20,0.5049,23.92,10.86,81.68
COM21,0.5049,-28.02,50.22,-122.57
COM16,0.393,-32.68,49.06,-114.97
COM18,0.393,-21.63,23.4,-31.83
COM19,0.393,-18.18,57.26,68.99
COM20,0.393,22.82,10.28,47.75
COM21,0.393,-22.97,50.2,-104.43
COM16,0.601,-28.8,28.98,-154.32
COM18,0.601,-8.97,44.42,7.02
COM19,0.601,-24.12,-6.28,134.89
COM20,0.601,28.85,-53.94,110.37
COM21,0.601,-17.64,32.31,-143.72
COM16,0.367,-34.43,11.73,-119.95
COM18,0.367,-4.58,38.23,-11.46
COM19,0.367,-67.97,-6.82,63.09
COM20,0.367,-15.52,-54.56,41.81
COM21,0.367,-51.5,33.78,-118.18
COM16,0.6572,-32.04,37.54,-160.41
COM18,0.6572,5.27,46.13,13.59
COM19,0.6572,-72.69,0.16,152.58
COM20,0.6572,-12.78,-52.55,128.57
COM21,0.6572,-64.47,34.08,-164.11
COM16,0.3237,-33.28,42.75,-105.13
COM18,0.3237,-23.83,21.34,-37.87
COM19,0.3237,-17.01,55.98,47.93
COM20,0.3237,22.41,10.41,27.7
COM21,0.3237,-19.65,50.05,-93.48
COM16,0.4561,-34.66,57.92,-122.33
COM18,0.4561,-8.42,25.38,-24.84
COM19,0.4561,-66.98,62.82,89.29
COM20,0.4561,-19.42,12.37,67.53
COM21,0.4561,-70.07,52.21,-126.43
COM16,0.6325,-32.59,35.63,-157.29
COM18,0.6325,4.52,45.47,11.41
COM19,0.6325,-72.9,-1.9,144.28
COM20,0.6325,-13.03,-52.4,120.47
COM21,0.6325,-62.94,34.11,-160.33
COM16,0.3254,-32.57,5.17,-114.84
COM18,0.3254,-16.94,36.94,-16.94
COM19,0.3254,-19.95,-11.57,50.09
COM20,0.3254,26.91,-55.65,28.7
COM21,0.3254,-5.6,31.94,-101.18
COM16,0.4428,-34.34,51.81,-120.34
COM18,0.4428,-9.06,24.79,-25.85
COM19,0.4428,-66.78,62.48,84.45
COM20,0.4428,-19.33,11.84,63.56
COM21,0.4428,-69.62,51.95,-123.92
COM16,0.6,-30.82,67.58,-144.86
COM18,0.6,-15.65,28.6,-14.95
COM19,0.6,-21.5,61.75,133.79
COM20,0.6,22.43,10.57,99.47
COM21,0.6,-31.84,50.42,-136.62
COM16,0.5861,-30.88,66.59,-142.48
COM18,0.5861,-15.81,28.66,-15.89
COM19,0.5861,-21.26,61.33,129.71
COM20,0.5861,24.77,11.64,106.39
COM21,0.5861,-31.37,50.31,-134.69
COM16,0.0358,-38.18,20.92,-63.98
COM18,0.0358,-21.46,14.12,-59.15
COM19,0.0358,-60.16,53.65,-41.68
COM20,0.0358,-23.25,9.16,-59.89
COM21,0.0358,-46.23,46.14,-54.73
COM16,0.5278,-33.96,64.56,-133.03
COM18,0.5278,-6.22,27.15,-18.87
COM19,0.5278,-61.55,57.75,99.89
COM20,0.5278,-18.61,12.43,89.25
COM21,0.5278,-72.86,51.84,-137.41
COM16,0.6794,-29.15,35.99,-165.26
COM18,0.6794,-6.23,46.45,13.27
COM19,0.6794,-25.93,-4.94,159.1
COM20,0.6794,29.93,-53.27,133.66
COM21,0.6794,-20.64,32.43,-156.4
COM16,0.0247,-34.73,-22.78,-73.62
COM18,0.0247,-26.76,28.61,-42.14
COM19,0.0247,-15.37,-17.66,-42.74
COM20,0.0247,23.94,-57.59,-61.62
COM21,0.0247,9.21,31.41,-54.08
COM16,0.5306,-30.35,23.02,-143.44
COM18,0.5306,-11.1,42.23,1.38
COM19,0.5306,-23.26,-7.34,112.94
COM20,0.5306,28.75,-53.76,88.43
COM21,0.5306,-14.52,32.41,-132.98
COM16,0.3235,-33.0,42.93,-104.97
COM18,0.3235,-24.37,21.41,-37.48
COM19,0.3235,-16.84,55.98,47.94
COM20,0.3235,22.17,9.96,27.09
COM21,0.3235,-19.59,49.8,-93.29
COM16,0.2633,-33.37,37.89,-96.6
COM18,0.2633,-25.86,19.77,-42.72
COM19,0.2633,-16.24,54.46,29.17
COM20,0.2633,21.66,9.67,8.7
COM21,0.2633,-17.15,49.89,-84.58
COM16,0.0773,-35.23,21.28,-70.53
COM18,0.0773,-31.66,14.93,-57.81
COM19,0.0773,-13.26,50.86,-28.8
COM20,0.0773,19.8,8.21,-48.49
COM21,0.0773,-9.1,49.42,-55.1
COM16,0.6709,-30.01,73.6,-154.37
COM18,0.6709,-12.93,30.88,-9.1
COM19,0.6709,-22.97,63.21,156.25
COM20,0.6709,25.37,12.18,131.29
COM21,0.6709,-34.76,50.34,-147.84
COM16,0.4244,-31.87,51.89,-119.98
COM18,0.4244,-20.61,24.21,-29.31
COM19,0.4244,-18.97,58.01,79.58
COM20,0.4244,23.25,10.91,56.94
COM21,0.4244,-24.09,50.33,-109.36
COM16,0.6247,-31.87,34.37,-156.45
COM18,0.6247,4.28,45.22,10.98
COM19,0.6247,-72.19,-1.93,142.25
COM20,0.6247,-13.02,-52.61,118.01
COM21,0.6247,-62.2,33.91,-159.12
COM16,0.5899,-30.46,66.75,-143.15
COM18,0.5899,-15.68,28.57,-15.36
COM19,0.5899,-21.44,61.84,131.08
COM20,0.5899,24.73,11.84,107.57
COM21,0.5899,-31.08,50.47,-135.3
COM16,0.2936,-35.78,43.52,-99.6
COM18,0.2936,-13.42,20.95,-37.66
COM19,0.2936,-64.74,59.37,38.68
COM20,0.2936,-20.71,10.89,18.4
COM21,0.2936,-62.65,51.69,-100.67
COM16,0.0678,-34.48,-19.52,-79.74
COM18,0.0678,-25.34,30.29,-38.04
COM19,0.0678,-16.14,-17.07,-28.92
COM20,0.0678,24.29,-57.8,-48.4
COM21,0.0678,7.45,31.72,-61.31
COM16,0.5564,-31.09,63.82,-138.39
COM18,0.5564,-16.79,27.65,-17.82
COM19,0.5564,-21.17,60.72,120.81
COM20,0.5564,24.71,11.44,96.7
COM21,0.5564,-29.8,50.39,-130.55
COM16,0.2977,-35.14,46.0,-104.25
COM18,0.2977,-13.42,20.9,-36.62
COM19,0.2977,-64.3,59.36,39.98
COM20,0.2977,-20.9,10.65,19.67
COM21,0.2977,-62.68,51.75,-101.34
COM16,0.2155,-35.67,-2.44,-98.71
COM18,0.2155,-9.33,34.24,-23.42
COM19,0.2155,-65.66,-10.63,16.85
COM20,0.2155,-16.7,-56.39,-4.76
COM21,0.2155,-44.37,33.24,-95.84
COM16,0.4261,-34.47,55.32,-118.12
COM18,0.4261,-9.28,24.37,-26.52
COM19,0.4261,-66.36,62.18,79.81
COM20,0.4261,-19.26,11.61,58.16
COM21,0.4261,-68.43,51.95,-121.85
COM16,0.6845,-30.13,75.08,-156.33
COM18,0.6845,-13.06,31.41,-7.5
COM19,0.6845,-22.75,63.52,160.59
COM20,0.6845,25.83,12.4,136.07
COM21,0.6845,-35.3,50.41,-150.21
COM16,0.4617,-33.75,20.14,-132.96
COM18,0.4617,-1.96,41.25,-3.63
COM19,0.4617,-69.4,-5.56,92.03
COM20,0.4617,-14.2,-54.41,69.91
COM21,0.4617,-55.15,33.64,-134.14
COM16,0.1748,-33.6,-9.43,-94.09
COM18,0.1748,-22.24,33.59,-29.28
COM19,0.1748,-17.29,-14.58,5.02
COM20,0.1748,25.57,-56.97,-17.04
COM21,0.1748,2.82,31.37,-77.54
COM16,0.4754,-31.48,56.38,-126.69
COM18,0.4754,-19.04,25.93,-25.18
COM19,0.4754,-19.64,58.56,95.19
COM20,0.4754,23.25,10.81,73.6
COM21,0.4754,-26.55,49.93,-117.01
COM16,0.4197,-31.55,12.91,-127.97
COM18,0.4197,-14.44,39.59,-9.39
COM19,0.4197,-21.48,-9.92,78.75
COM20,0.4197,27.06,-55.07,56.75
COM21,0.4197,-9.64,31.91,-115.18
COM16,0.5788,-30.64,65.38,-141.1
COM18,0.5788,-15.98,28.82,-16.47
COM19,0.5788,-21.56,61.24,127.01
COM20,0.5788,24.42,11.51,104.02
COM21,0.5788,-30.69,49.99,-133.38
COM16,0.3799,-34.21,12.9,-121.36
COM18,0.3799,-4.41,38.99,-10.5
COM19,0.3799,-68.59,-6.77,66.95
COM20,0.3799,-15.6,-54.55,44.89
COM21,0.3799,-51.39,33.1,-121.39
COM16,0.4383,-31.46,14.87,-130.94
COM18,0.4383,-13.9,39.74,-7.69
COM19,0.4383,-22.14,-9.16,85.06
COM20,0.4383,27.73,-54.84,61.69
COM21,0.4383,-9.82,31.65,-118.35
COM16,0.4102,-32.17,50.45,-117.15
COM18,0.4102,-21.25,23.75,-30.49
COM19,0.4102,-19.09,57.12,75.33
COM20,0.4102,22.36,10.42,52.95
COM21,0.4102,-23.13,49.46,-107.0
COM16,0.6298,-29.29,31.62,-157.67
COM18,0.6298,-7.87,44.71,8.74
COM19,0.6298,-25.07,-5.49,143.48
COM20,0.6298,29.37,-53.83,119.12
COM21,0.6298,-18.16,31.89,-148.29
COM16,0.2602,-35.51,2.61,-103.95
COM18,0.2602,-8.07,35.27,-20.06
COM19,0.2602,-66.55,-9.35,29.88
COM20,0.2602,-16.86,-55.23,10.12
COM21,0.2602,-46.47,33.23,-101.81
COM16,0.5096,-32.75,24.99,-139.33
COM18,0.5096,0.74,41.93,1.15
COM19,0.5096,-70.78,-3.93,106.61
COM20,0.5096,-14.51,-53.11,83.78
COM21,0.5096,-57.19,33.31,-141.01
COM16,0.284,-32.57,1.72,-108.76
COM18,0.284,-18.52,35.57,-20.16
COM19,0.284,-19.13,-12.34,37.57
COM20,0.284,26.1,-55.69,15.77
COM21,0.284,-3.31,31.36,-94.48
COM16,0.1839,-36.43,-5.15,-93.23
COM18,0.1839,-10.41,33.18,-26.35
COM19,0.1839,-65.53,-10.54,7.1
COM20,0.1839,-17.04,-55.42,-14.1
COM21,0.1839,-43.27,33.11,-90.07
COM16,0.395,-32.61,49.22,-114.79
COM18,0.395,-21.86,23.44,-31.0
COM19,0.395,-18.39,57.14,70.09
COM20,0.395,20.59,9.38,43.03
COM21,0.395,-22.4,49.6,-104.65
COM16,0.5751,-30.99,64.85,-140.37
COM18,0.5751,-16.05,28.28,-16.96
COM19,0.5751,-21.69,60.74,126.31
COM20,0.5751,24.34,11.28,102.98
COM21,0.5751,-30.26,49.99,-133.24
COM16,0.5053,-33.1,24.36,-138.69
COM18,0.5053,0.5,42.0,0.99
COM19,0.5053,-70.82,-4.63,105.52
COM20,0.5053,-14.18,-53.59,82.7
COM21,0.5053,-56.71,33.33,-141.15
COM16,0.6238,-32.13,35.07,-155.02
COM18,0.6238,3.87,44.94,11.24
COM19,0.6238,-72.55,-1.51,141.48
COM20,0.6238,-13.01,-52.81,117.66
COM21,0.6238,-62.41,33.63,-159.15
COM16,0.1206,-35.1,24.68,-76.49
COM18,0.1206,-29.98,15.87,-53.92
COM19,0.1206,-14.4,51.41,-15.83
COM20,0.1206,20.33,8.15,-34.92
COM21,0.1206,-10.72,49.43,-62.24
COM16,0.2089,-33.35,-6.58,-98.91
COM18,0.2089,-20.71,33.99,-26.81
COM19,0.2089,-18.87,-13.61,15.1
COM20,0.2089,25.6,-56.38,-7.02
COM21,0.2089,1.61,31.71,-82.23
COM16,0.1922,-35.97,-4.42,-94.62
COM18,0.1922,-10.06,33.37,-25.59
COM19,0.1922,-65.42,-10.29,9.93
COM20,0.1922,-16.88,-55.46,-11.04
COM21,0.1922,-43.85,33.08,-91.74
COM16,0.5282,-33.71,64.65,-133.42
COM18,0.5282,-6.41,27.61,-18.18
COM19,0.5282,-68.38,64.31,111.07
COM20,0.5282,-18.68,12.32,88.02
COM21,0.5282,-73.0,51.56,-137.02
COM16,0.3538,-35.35,49.04,-108.56
COM18,0.3538,-11.77,22.79,-32.7
COM19,0.3538,-65.34,60.68,57.29
COM20,0.3538,-20.46,11.04,37.28
COM21,0.3538,-65.21,51.36,-109.85
COM16,0.552,-30.5,25.16,-147.18
COM18,0.552,-9.21,39.15,2.72
COM19,0.552,-23.93,-7.24,119.75
COM20,0.552,28.87,-54.17,96.25
COM21,0.552,-14.82,31.9,-135.94
COM16,0.4433,-33.99,18.72,-130.37
COM18,0.4433,-2.27,40.41,-4.65
COM19,0.4433,-62.43,-4.91,78.0
COM20,0.4433,-14.94,-53.88,64.79
COM21,0.4433,-54.16,33.2,-131.02
COM16,0.6523,-32.12,37.81,-159.54
COM18,0.6523,5.15,46.03,13.69
COM19,0.6523,-72.98,-0.29,150.97
COM20,0.6523,-12.96,-52.3,127.31
COM21,0.6523,-63.9,33.51,-162.65
COM16,0.1778,-36.16,-5.31,-93.54
COM18,0.1778,-10.74,33.61,-27.15
COM19,0.1778,-64.98,-10.32,5.77
COM20,0.1778,-17.43,-55.49,-15.17
COM21,0.1778,-42.85,33.18,-89.56
COM16,0.5434,-33.31,28.32,-144.85
COM18,0.5434,1.62,42.9,4.33
COM19,0.5434,-71.23,-2.96,117.02
COM20,0.5434,-14.14,-52.57,94.27
COM21,0.5434,-58.86,33.99,-146.32
COM16,0.1944,-36.85,35.14,-86.38
COM18,0.1944,-16.64,18.6,-45.51
COM19,0.1944,-62.51,57.26,8.1
COM20,0.1944,-21.91,9.96,-11.54
COM21,0.1944,-58.05,50.95,-84.75
COM16,0.0528,-35.11,-19.7,-77.69
COM18,0.0528,-25.99,29.42,-39.86
COM19,0.0528,-15.8,-16.94,-33.03
COM20,0.0528,23.87,-56.94,-52.85
COM21,0.0528,8.25,31.24,-58.2
COM16,0.5574,-33.86,67.11,-137.32
COM18,0.5574,-5.23,28.16,-15.92
COM19,0.5574,-68.77,64.83,121.27
COM20,0.5574,-18.35,12.69,98.71
COM21,0.5574,-73.53,51.39,-141.65
COM16,0.2159,-36.22,-2.2,-98.32
COM18,0.2159,-9.7,34.21,-23.29
COM19,0.2159,-65.66,-9.68,17.61
COM20,0.2159,-17.14,-55.28,-4.04
COM21,0.2159,-44.1,32.97,-95.05
COM16,0.1463,-37.76,30.85,-79.04
COM18,0.1463,-18.05,17.11,-49.24
COM19,0.1463,-62.13,56.07,-7.62
COM20,0.1463,-22.87,9.51,-25.89
COM21,0.1463,-55.62,50.54,-77.64
COM16,0.5503,-30.46,24.98,-146.39
COM18,0.5503,-10.5,42.86,3.12
COM19,0.5503,-23.73,-6.67,119.27
COM20,0.5503,28.66,-54.07,95.86
COM21,0.5503,-14.66,31.46,-135.99
COM16,0.2255,-34.15,34.48,-91.2
COM18,0.2255,-27.17,18.87,-45.09
COM19,0.2255,-15.32,53.92,17.38
COM20,0.2255,21.23,8.9,-3.02
COM21,0.2255,-15.21,49.49,-78.05
COM16,0.5403,-30.66,25.15,-139.53
COM18,0.5403,-10.86,42.52,1.93
COM19,0.5403,-23.26,-7.0,115.62
COM20,0.5403,28.64,-54.31,93.17
COM21,0.5403,-14.42,31.72,-134.18
COM16,0.2051,-36.47,35.8,-87.38
COM18,0.2051,-16.42,18.18,-44.54
COM19,0.2051,-62.85,57.79,11.6
COM20,0.2051,-22.04,9.54,-8.05
COM21,0.2051,-58.36,50.96,-86.22
COM16,0.2831,-35.78,41.95,-97.14
COM18,0.2831,-14.13,20.61,-38.0
COM19,0.2831,-64.26,59.01,35.02
COM20,0.2831,-21.2,10.18,15.75
COM21,0.2831,-61.97,51.06,-98.59
COM16,0.3429,-32.21,6.57,-117.63
COM18,0.3429,-16.91,37.26,-15.32
COM19,0.3429,-20.51,-10.78,55.18
COM20,0.3429,26.24,-55.71,33.65
COM21,0.3429,-5.81,31.83,-103.14
COM16,0.6608,-29.35,34.88,-162.08
COM18,0.6608,-7.24,45.92,12.58
COM19,0.6608,-25.24,-4.37,153.67
COM20,0.6608,29.79,-53.34,128.61
COM21,0.6608,-19.75,32.14,-152.93
COM16,0.5008,-31.73,58.56,-130.32
COM18,0.5008,-18.54,26.05,-22.39
COM19,0.5008,-19.84,59.22,102.54
COM20,0.5008,23.85,10.84,80.96
COM21,0.5008,-27.18,49.85,-121.13
COM16,0.3782,-32.09,9.75,-123.22
COM18,0.3782,-15.91,38.19,-11.79
COM19,0.3782,-20.96,-10.16,66.35
COM20,0.3782,27.2,-55.49,44.58
COM21,0.3782,-7.74,31.68,-108.8
COM16,0.5163,-33.3,25.03,-140.6
COM18,0.5163,0.58,42.31,2.44
COM19,0.5163,-70.27,-3.5,108.46
COM20,0.5163,-14.03,-53.26,86.11
COM21,0.5163,-57.62,33.87,-142.3
COM16,0.6623,-30.43,73.17,-154.37
COM18,0.6623,-13.45,30.26,-8.42
COM19,0.6623,-22.61,63.16,153.23
COM20,0.6623,25.53,12.41,129.77
COM21,0.6623,-34.44,50.19,-146.38
COM16,0.1858,-34.7,30.78,-86.37
COM18,0.1858,-28.39,17.66,-48.46
COM19,0.1858,-15.18,53.28,5.71
COM20,0.1858,20.76,8.57,-14.81
COM21,0.1858,-13.55,49.19,-71.53
COM16,0.5489,-31.41,62.59,-137.42
COM18,0.5489,-17.04,27.34,-18.53
COM19,0.5489,-21.01,60.78,117.73
COM20,0.5489,24.22,11.51,95.67
COM21,0.5489,-26.35,44.98,-116.44
COM16,0.3266,-32.51,4.82,-115.41
COM18,0.3266,-17.49,36.87,-16.69
COM19,0.3266,-20.44,-11.58,50.9
COM20,0.3266,26.84,-55.95,29.46
COM21,0.3266,-5.32,31.73,-101.19
COM16,0.1279,-34.9,25.42,-78.0
COM18,0.1279,-30.46,15.97,-53.26
COM19,0.1279,-13.96,51.7,-12.76
COM20,0.1279,20.36,8.11,-32.07
COM21,0.1279,-10.79,49.57,-62.76
COM16,0.0957,-35.3,22.83,-73.36
COM18,0.0957,-31.06,15.48,-55.66
COM19,0.0957,-13.66,51.09,-23.31
COM20,0.0957,20.11,8.07,-41.77
COM21,0.0957,-9.77,49.04,-57.18
COM16,0.557,-33.58,67.01,-137.52
